tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Metz,A,Hard,Andreas Seppi,92.75,28.0,100.75,0.6861554621848739,0.2863324175824175,0.6011904761904762,0.4534418347709487,0.5665445665445665,2012
US Open,G,Hard,Andy Murray,187.28571428571428,4.0,37.142857142857146,0.6548323991491694,0.5338839390711397,0.5592185592185591,0.4433072149355132,0.4185121895648211,2012
Winston-Salem,A,Hard,John Isner,113.4,10.0,31.4,0.7439237888553825,1.4575,0.3533333333333333,0.3496505049157962,0.4477777777777778,2012
Cincinnati Masters,M,Hard,Roger Federer,77.2,1.0,31.8,0.7588359133126935,0.8,0.4,0.4076209193890893,0.54,2012
Canada Masters,M,Hard,Novak Djokovic,93.4,2.0,27.8,0.73040022967267,0.4904761904761904,0.975,0.4119022523370349,0.5066666666666666,2012
Washington,A,Hard,Alexandr Dolgopolov,81.6,25.0,76.6,0.7197986523145938,0.933939393939394,0.4476190476190476,0.4337198856003098,0.5365079365079365,2012
London Olympics,A,Grass,Andy Murray,93.83333333333331,4.0,21.0,0.7458957949145036,0.855438542938543,0.75,0.4378173226358046,0.4842948717948718,2012
Los Angeles,A,Hard,Ricardas Berankis,82.0,141.0,78.0,0.7167783291976839,0.271969696969697,0.65,0.3989501960106821,0.5361111111111111,2012
Kitzbuhel,A,Clay,Robin Haase,104.75,42.0,118.75,0.6553673287496817,0.4082722832722832,0.5654761904761905,0.4666537770761295,0.4524260461760462,2012
Hamburg,A,Clay,Juan Monaco,124.0,14.0,66.8,0.6008966297041439,0.0934199134199134,0.4566666666666666,0.4798287626727905,0.5638888888888889,2012
Gstaad,A,Clay,Thomaz Bellucci,107.0,60.0,40.8,0.6790956319263677,0.6222222222222222,0.3761904761904762,0.4468233486943164,0.4302253302253301,2012
Tour Finals,F,Hard,Novak Djokovic,124.0,1.0,5.2,0.685084787733542,0.4585714285714285,0.7,0.3810900271191171,0.4883333333333333,2012
Paris Masters,M,Hard,Jerzy Janowicz,102.4,69.0,13.2,0.7574556678796364,1.056818181818182,0.1428571428571428,0.3612396492396492,0.48,2012
